TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['2104', '9485', '9552']|darkbeas|Forgotten Realms|Darkenbeast|Darkenbeast|Darkenbeast|Carnivore|Very rare|5+5|Semi- (2-4)|25%|Steady (11-12)|18|See below|1 or 3|Pack|M (4-5')|Rear claws 1-4/1-4|Immune to mind control|19|Nil|975|Neutral|4|Any|1-4/1-4/3-12
['2132']|darkcree|Fiends Folio|Dark Creeper|Dark Creeper|Dark Creeper|Scavenger|Rare|1+1|Average (8-10)|Nil|Steady (12)|9|1-3|1|Solitary or clan|S (4' tall)|See below|See below|19|See below|120|Chaotic neutral|2 (10 see below)|Temperate/Forest, mountain, subterranean|1-4 or by weapon
['2501']|darkhood|Mystara|Darkhood|Darkhood|Darkhood|Fear|Very rare|13|High (14)|Nil|Fearless (20)|24 (see below)|1d2|1|Solitary|M (6' tall)|Fear, pursuit|+2 or better weapon to hit; immunities (see below)|7|(W)|5,000|Neutral evil|-2|Subterranean|1d4 (touch)
['2635']|darkligh|Planescape|Darklight|Darklight|Darklight|Life energy|Very rare|6+6 (but see below)|Very (11-12)|Nil|Champion (15-16)|Fl 12 (C)|1|2|Solitary|M (6' tall)|Level drain, eye blast|Struck only by +1 weapons, invisibility, immunities|13 (but see below)|Nil|7,000|Any evil|0|Quasiplane of Radiance (any)|1d4/1d4
['2122']|darkling|Ravenloft|Darkling|Darkling|Darkling|Omnivore|Very rare|2|Very (11-12)|Nil|Average (9)|12|1|1|Solitary|M (6')|See below|See below|19|J,K,M (A)|420|Chaotic evil|8 (10)|Any land|1d4 (or by weapon)
['Dragon210']|darklord|Dragon Magazine|Dark Lord|Dark Lord|Dark Lord|Carnivore|Very rare|13+|Exceptional to godlike (15-21+)|50%|Fearless (19-20)|12|1|2|Solitary|M|Energy drain, aging|See below|See below|H|HD 13: 17,000<br>HD 14: 18,000<br>HD 15: 19,000<br>etc.|Chaotic evil|-2|Any, often subterranean|1d12 each
['2173', '2621']|darklore|Planescape|Darklore|Darklore|Darklore|Knowledge|Very rare|6+2|Average (8-10)|20%|Steady (11)|3|1|1d6|Solitary|L (10' wide)|Absorb or bestow knowledge|+1 or better weapons to hit, half damage from edged weapons|15|Nil|6,000|Neutral evil|0|Lower Planes|1d6 per attack
['2132']|darkstal|Fiends Folio|Dark Stalker|Dark Stalker|Dark Stalker|Scavenger|Very rare|2+1|Average (8-10)|Nil|Steady (12)|9|1|1|Leader (See below)|M (6' tall)|See below|See below|19|See below|175|Chaotic neutral|2 (10 see below)|Temperate/subterranean|1-6 (Weapon)
['1060', '2158']|darktent|Forgotten Realms|Darktentacles|Darktentacles|Darktentacles|Carnivore|Very rare|9|High (13-14)|60%|Elite (13)|1|1|5 or 2 per opponent (36 total)|Solitary|L to H (7-15'+)|<i>Charm</i> spell|<i>Hold</i> and <i>sphere of force</i> spells|11|Nil (B)|14,000|Chaotic evil|3|All wetlands|1-6 (constrict), 1-2 (slap), or by weapon
['2613']|darkweav|Planescape|Darkweaver|Darkweaver|Darkweaver|Carnivore|Very rare|6+2|Exceptional (15-16)|50% (10%)|Elite (13-14)|9|1|6 tentacles|Solitary|M (4' body, 10' tentacles)|Web, magic use|Shadow|15|D|8,000|Chaotic evil|-4 (4)|Abyss, Limbo, Pandemonium|1d2 + Special
['2501']|darkwing|Mystara|Darkwing|Darkwing|Darkwing|Carnivore|Very rare|3|Low (7)|Nil|Steady (11)|6, Fl 18 (D)|10d3|3|Flock|M (5' tall)|Nil|Nil|17|(B)|65|Neutral evil|5|Any cavern, mountain, hills, plains (night only)|1d4 (claws)/1d4 (claws)/1d6 (bite)
['2132']|darter|Fiends Folio|Darter|Darter|Darter|Blood|Rare|1|Animal (1)|Nil|Champion (16)|3|2-24|1|Nest|T (1-2' long plus tail)|Paralyzation|Nil|19|Nil|120|Neutral|8|Temperate or tropical swamp|1-2
['1088', '2145', '2153']|deaheatr|Ravenloft|Death's Head Tree|Death's Head Tree|Death's Head Tree|Special|Rare|10 (plus 6 hp per head)|Semi- (2-4)|10%|Fearless (19-20)|0 (tree), Fl 6 (E) (heads)|Special|1 per head|Special|H (15-20' tall)|Seed spitting|Immune to fire|11|Special|5,000|Neutral evil|10 (trunk); 7 (branches/heads)|Temperate land|1 per seed (per head) or 1d4 per bite (per head)
['Dungeon76', 'Dragon252']|dealinsh|Dungeon Magazine|Death Linnen|Death Linnen|Flannel Beast|Nil|Rare|4|Average (8-10)|Nil|Elite (13-14)|12|1|1|Solitary|M|Poison suffocation|Nil|15|Nil|420|Chaotic evil|9|Any (mostly indoors)|1-3
['Dungeon76', 'Dragon252']|dealinsh|Dungeon Magazine|Death Linnen|Death Linnen|Killer Pillow|Nil|Rare|2|Average (8-10)|Nil|Elite (13-14)|6|1|1|Solitary|T to M|Suffocation|Nil|16|Nil|175|Chaotic evil|9|Any (mostly indoors)|1-2
['Dungeon76', 'Dragon252']|dealinsh|Dungeon Magazine|Death Linnen|Death Linnen|Sheet|None|Rare|6|Average (8-10)|Nil|Elite (13-14)|12|1|3|Solitary|M (6' tall)|Poison, suffocation|Nil|13|Nil|1,400|Chaotic evil|9|Any (mostly indoors)|1-4/1-4/1-2
['2140', '2105']|deatknig|Advanced Dungeons & Dragons 2nd Edition|Death Knight|Death Knight|Death Knight|None|Very rare|9 (10-sided dice)|Genius (17-18)|75% (see below)|Fanatic (17)|12|1|1 with +3 bonus|Solitary|M (6-7' tall)|See below|See below|11|Nil|6,000|Chaotic evil|0|Any|By weapon
['2524']|deatmare|Red Steel (Mystara)|Deathmare|Deathmare|Deathmare|Life forces|Very rare|5+2|Low (5-7)|Nil|Fanatic (17-18)|24|1|3|Solitary|L (8' long)|See below|Hit only by silver or magical weapons|15|O,R|650|Chaotic evil|7|Any|1d3/1d3/1d6
['Dragon235']|deatminn|Dragon Magazine|Death Minnow|Death Minnow|Death Minnow|Carnivore|Very rare|6|Animal (1)|Nil|Fearless (20)|Sw 22|1-2|1|Solitary|T to L (2&rdquo; to 8')|Swallow whole, magic|High agility|15|Nil|2,000|Neutral|10|Ocean depths|Nil
['Dragon156']|deatshee|Dragon Magazine|Death Sheep|Death Sheep|Death Sheep|Carnivore|Very rare|1+1|Animal (1)|Nil|Fearless (19)|15|2-20|1 bite|Herd|S-M (3-4' tall at shoulder)|Poisonous bite|Immune to fear, charm, and hold spells|19|Wool (if you can get it)|175|Neutral evil|7|Temperate hills|2-8
['2129']|debbi|Al-Qadim (Forgotten Realms)|Debbi|Debbi|Debbi|Scavenger|Uncommon|1+1|Low (7)|Nil|Unsteady (5-7)|15, Cl 6|1-8|1|Pack|S (2' tall)|Induce fear|Nil|19|Nil|65|Neutral evil|7|Tropical and subtropical/desert|1-4
['2501']|decapus|Mystara|Decapus|Decapus|Decapus|Carnivore|Rare|4|Very (11)|Nil|Elite (13)|3, Cl 9 (in trees)|1|9 (hanging from tree)|Solitary|M (4' across)|Nil|Nil|17|(C)|175|Chaotic evil|5|Any forest|1d6 each (tentacles)
['2501']|deepglau|Mystara|Deep Glaurant|Deep Glaurant|Deep Glaurant|Carnivore|Very rare|7|Low (5-7)|Nil|Champion (15)|9, Sw 9, Glide 12 (E)|1d2|3|Solitary or clan|L (8' tall)|Two rear claws (2d4 damage each)|Darkness|13|V (U)|2,000|Chaotic neutral|4|Subterranean|2d4 (claw)/2d4 (claw)/1d4 (bite) or by weapon/by weapon/1d4 (bite)
['2140', '9300', '1085']|deepspaw|Forgotten Realms|Deepspawn|Deepspawn|Deepspawn|Omnivorous|Very rare|14|Genius (17-18)|77%|Elite (15-16)|6, Sw 8|1|6|Solitary|H (14' diam., tentacles to 20' long)|See below|See below|7|K,L,M,Q&times;2,V&times;2,X|12,000|Chaotic evil|6|Any|3-12 &times;3 (bites)/2-5 &times;3 (slaps) or by weapon type &times;3
['2109']|delphini|Spelljammer|Delphinid|Delphinid|Delphinid|Omnivore|Uncommon|3+3|Low (5-7)|Nil|Average (9)|21|2-12|1|School|L (9' long)|Nil|Nil|17|Nil|120|Chaotic good|6|Phlogiston flow|1-6
['2615']|delphon|Planescape|Delphon|Delphon|Delphon|Carnivore|Rare|5|High (13-14)|Nil|Elite (13-14)|Sw 15|1d8|1 or 2|Clan|L (8' long)|Song|<i>Plane shift</i>|15|Nil|1,400|Neutral|5|Oceanus|1d8 or 1d6/1d10
['2613']|demarax|Planescape|Demarax|Demarax|Demarax|Special|Very rare|5+5|Low (5-7)|90%|Average (8-10)|6|1-3|1|Clutch|M (6' body)|<i>Magic missile</i>|Spell crystals|15|Nil|2,000|Lawful neutral|0|Outlands or any Lawful plane|1d8
['9249']|denizen|Forgotten Realms|Denizen|Denizen|Denizen|None|Common in Hades; unknown elsewhere|8/10|Average (10-11)|30%/35%|Steady (11-12)|12/12, Fl 18|1-4|1/2|Group|M/L|Nil|See below|13/11|V (magical weapons possible)|650 (3000)/1400 (5000)|Lawful Evi|1/0|Hades|1-6/1-8 or weapon
['2132']|denzelia|Fiends Folio|Denzelian|Denzelian|Denzelian|Rock|Very rare|6|Semi- (2-4)|Nil|Average (8-10)|3, Br 12|1-2|1|Solitary|L (10' diameter)|See below|Nil|15|Q|420|Neutral|0|Any subterranean|5-20
['2635']|devete|Planescape|Devete|Devete|Devete|N/A|Rare|4|Average (8-10)|Nil|Elite (13-14)|12 (42 on the Astral)|1 (rarely, 1d3)|3|Solitary|M (5' tall)|Mimicry|Mimicry, immunities|17|Nil|975|Neutral (rarely, neutral evil)|6|Astral Plane|Varies
['TheLonesomeRoad']|deviwhip|Ravenloft|Devilwhip|Devilwhip|Devilwhip|None|Very rare|4|Non- (0)|Nil|Steady (11)|Fl 15 (A)|1|1|Solitary|M (10' long)|Wounding|See below|16|Nil|975|Chaotic evil|3|Any land|1d2+2
['2137']|devolank|Lankhmar|Devourer (Lankhmar)|Devourer (Lankhmar)|Devourer (Lankhmar)|Omnivore|Very rare|10|Exceptional - Genius (16-18)|15%|Champion (16)|18|1|1|Corporation or solitary|L (7'+ tall)|Enchanted weapons|Illusion|11|Q (&times;10),Z (D,F,H); (see below)|5,000|Lawful evil|0|Unknown|1-8 or by weapon
['2635']|devoplan|Planescape|Devourer (Planescape)|Devourer (Planescape)|Devourer (Planescape)|Life energy|Very rare|9+3|Exceptional (15-16)|45%|Fanatic (17)|12|1|1|Solitary|L (8' tall)|Level drain, spirit theft, spells|Hit point recovery, protection from spells|11|Nil|13,000|Neutral evil|2|Ethereal or Astral Plane|2d6
['9529']|dhampir|Masque of the Red Death (Ravenloft)|Dhampir|Dhampir|Dhampir|Omnivore/Human blood|Rare|Varies|High (14)|Nil|Champion (15-16)|12|1|1|Solitary/Special|M|Confusion gaze|+1 or better to hit, resistance to vampiric <i>charm</i> ability|Varies|Varies|475 + Hit Dice value|Any|10|Transylvania|By weapon +4
['2433']|dhaot|Dark Sun|Dhaot|Dhaot|Dhaot|None|Uncommon|As in life (minimum 3+3)|Very (11-12)|Nil|Elite (13-14)|9|1|1|Solitary|M (6' tall)|Illusions (see below)|See below|As in life, or 17|Nil|650 + 500 per HD over 7|Chaotic neutral or any evil|As in life, or 3|Any|See below
['2173', '9533']|dharculu|Planescape|Dharculus|Dharculus|Dharculus|Carnivore|Very rare|10|Very (11-12)|Nil|Elite (14)|9|1|6 or 1|Solitary|H (30' long)|Nil|Ethereal attack|11|Nil|3,000|Chaotic neutral|2|Special|1d4&times;6 (tentacles) or 2d10 (maw)
['2635']|dharsuhn|Planescape|Dharum Suhn|Dharum Suhn|Dharum Suhn|None|Uncommon|24|Genius (17-18)|60%|Fearless (20)|6|1d4|2|Clan|H (20' tall)|Spells|Struck only by +1 or better weapons, immune to blunt weapons and impact attacks|5|Q (&times;20)|32,000|Neutral (lawful)|0|Elemental Plane of Earth|3d8/3d8
['2613']|dhour|Planescape|Dhour|Dhour|Dhour|Omnivore|Rare|7+7|High (13-14)|Nil|Champion (15-16)|9|1 (2-8)|1|Solitary|L (8' body)|Engulf, psionics|Immune to Type B weapons, ½ damage from Type S|13|B|2,000|Neutral evil|5|Any astral or ethereal|4d4
['2501']|diabolus|Mystara|Diabolus|Diabolus|Diabolus|Omnivore|Very rare|1 (see below)|Average (8-10)|100% (see below)|Average (10) (see below)|12 (see below)|Any|1|Anarchy|M (average 6' tall)|Poison|Nil|20 (see below)|M (A)|Varies with Hit Dice and abilities|Any (usually chaotic good)|Varies (base 9)|Any|By weapon or 1d6 (bite) or 1d4 (tail)
['2615']|diakk|Planescape|Diakk|Diakk|Carcene|Carnivore|Common|8+8|Average (8-10)|30%|Average (8-10)|12|2d6|2|Flock|M (5' tall)|Spells|Spells|13|Nil|4,000|Neutral evil|3|The Gray Waste|2d4/2d4
['2615']|diakk|Planescape|Diakk|Diakk|Varath|Carnivore|Common|6+6|Low (5-7)|30%|Unsteady (5-7)|21|2d8|1|Flock|L (8' tall)|Spells|Spells|15|Nil|2,000|Neutral evil|0|The Gray Waste|1d12
['2501', '2125']|dimewarp|Forgotten Realms|Dimensional Warper|Dimensional Warper|Dimensional Warper|Omnivore|Very rare|8-10|Supra to genius (19-20)|Nil|Elite (14)|12|1|3|Solitary|M (6' tall)|See below|See below|8 or 9 HD: 13<br>10 HD: 11|Nil|8 or 9 HD: 3,500<br>10 HD: 5,000|Neutral|1|Any|1-3/1-3/1-6
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Archelon|Carnivore|Uncommon|7|Non- (0)|Nil|Steady (11)|3, Sw 15|1-4|1|Solitary|L (12' dia.)|Nil|Nil|13|Nil|420|Neutral|3|Any ocean|3d4
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Dinichthys|Carnivore|Common|10|Non- (0)|Nil|Steady (11)|Sw 21|1-4|1|Solitary|H (25'+ long)|Swallow|Nil|11|Nil|4,000|Neutral|7|Any ocean|5d4
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Mosasaurus|Carnivore|Uncommon|12|Non- (0)|Nil|Steady (11)|3, Sw 15|1-3|1|Solitary|G (50' long)|Nil|Nil|9|Nil|4,000|Neutral|7|Any water|4d8
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Nothosaurus|Carnivore|Uncommon|6|Non- (0)|Nil|Average (10)|3, sw 18|1|1|Solitary|L (10'+ long)|Frenzy|Nil|15|Nil|650|Neutral|6|Any water|5d4
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Plesiosaurus|Carnivore|Common|20|Non- (0)|Nil|Average (10)|Sw 15|1-3|1|Solitary|H (18'+ long)|Flippers|Nil|5|Nil|12,000|Neutral|7|Any ocean|3d4
['2158']|dinoaqua|Advanced Dungeons & Dragons 2nd Edition|Dinosaur, Aquatic|Dinosaur, Aquatic|Temnodontosaurus|Carnivore|Rare|10|Non- (0)|Nil|Steady (12)|Sw 24|1 (10% for 2)|1|Solitary|G (30' long)|Frenzy|Nil|11|Nil|2,000|Neutral|4|Any ocean|5d4
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Ankylosaurus|Herbivore|Uncommon|9|Animal (1)|Nil|Elite (13)|6|2-5|1|Solitary|H (15' long)|Nil|Nil|11|Nil|1,400|Neutral|0|Any land|3-18
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Deinonychus|Carnivore|Rare|4+1|Animal (1)|Nil|Steady (11)|21|1-6|3|Pack|L (12' long)|Jump, rake|Nil|17|Nil|270|Neutral|4|Any land|1-3/1-3/2-8
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Diplodocus|Herbivore|Common|24|Animal (1)|Nil|Steady (12)|6|1-6|1|Family|G (80' long)|See below|Nil|5|Nil|16,000|Neutral|6|Any swamp|3-18
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Elasmosaurus|Carnivore|Uncommon|15|Animal (1)|Nil|Steady (12)|3, Sw 15|1-2|1|Solitary|G (50' long)|Nil|Nil|5|Nil|6,000|Neutral|7|Any ocean|4-24
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Lambeosaurus|Herbivore|Common|12|Animal (1)|Nil|Steady (11)|12|2-16|1|Herd|H (20' long)|Nil|Nil|9|Nil|2,000|Neutral|6|Any land|2-12
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Pteranodon|Carnivore|Common|3+3|Animal (1)|Nil|Average (9)|3, Fl 15|3-18|1|Flock|L (30' wingspan)|Nil|Nil|17|Nil|175|Neutral|7|Any|2-8
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Stegosaurus|Herbivore|Common|18|Animal (1)|Nil|Elite (13)|6|2-8|1|Herd|H (25' long)|Nil|Nil|5|Nil|9,000|Neutral|5|Any land|5-20
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Triceratops|Herbivore|Common|16|Animal (1)|Nil|Elite (13)|9|2-8|3|Herd|H (24'+ long)|Trampling|Nil|5|Nil|8,000|Neutral|2/6|Any land|1-8/1-12/<br>1-12
['2140']|dinosau1|Advanced Dungeons & Dragons 2nd Edition|Dinosaur I|Dinosaur I|Tyrannosaurus|Carnivore|Uncommon|18|Animal (1)|Nil|Steady (12)|15|1-2|3|Solitary|G (50' long)|See below|Nil|5|Nil|12,000|Neutral|5|Any land|1-6/1-6/5-40
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Allosaurus|Carnivore|Uncommon|15|Non- (0)|Nil|Steady (12)|15|1-2|3|Solitary|G (40' long)|Nil|Nil|8|Nil|9,000|Neutral|5|Any land|1d4/1d4/6d4
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Brontosaurus|Herbivore|Common|30|Non- (0)|Nil|Steady (12)|6|1-6|2|Solitary|G (70' long)|Crush (4d10 or 5d10)|Nil|5|Nil|22,000|Neutral|5|Swamp|1d6/3d6
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Ceratosaurus|Carnivore|Uncommon|8|Non- (0)|Nil|Average (10)|15|1-4|3|Pack|H (17' long)|Nil|Nil|13|Nil|650|Neutral|5|Any land|1d6/1d6/4d4
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Compsognathus|Carnivore|Common|1-1|Non- (0)|Nil|Average (8)|10|1-12|1|Pack|T (1½' long)|Surprise (-3)|Nil|20|Nil|35|Neutral|5|Any land|1d3
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Dimetrodon|Carnivore|Uncommon|3 to 5|Non- (0)|Nil|Steady (11)|12, Sw 6|1-2|1|Solitary|L (9' long)|Nil|Nil|3-4 HD: 17<br>5 HD: 15|Nil|65-175|Neutral|4|Any land|3d4+3
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Euparkeria|None|Common|1+1|Non- (0)|Nil|Average (8)|15|2-8|1|Pack|S (3' long)|Nil|Nil|19|4|35|Neutral good|5|Any land|1d4+1
['2158']|dinosau2|Advanced Dungeons & Dragons 2nd Edition|Dinosaur II|Dinosaur II|Gorgosaurus|Carnivore|Uncommon|13|Non- (0)|Nil|Steady (11)|15|1-2|3|Solitary|G (30' long)|Nil|Nil|7|Nil|5,000|Neutral|5|Any land|1d3/1d3/7d4
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Iguanodon|Carnivore|Common|3 to 5|Non- (0)|Nil|Steady (11)|12, sw 6|1-2|1|Herd|L (9' long)|Nil|Nil|3-4 HD: 17<br>5 HD: 15|Nil|65-175|Neutral|4|Any land|3d4+3
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Monoclonius|Carnivore|Common|1+1|Non- (0)|Nil|Average (8)|15|2-8|1|Herd|S (3' long)|Nil|Nil|19|Nil|35|Neutral|5|Any land|1d4+1
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Plateosaurus|Herbivore|Common|3|Non- (0)|Nll|Average (10)|12|5-20|Nil|Herd|H (20'+ long)|Nil|Nil|12|Nil|650|Neutral|5|Any land|Nil
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Struthiomimus|Omnivore|Uncommon|6+3|Animal (1)|Nil|Average (10)|18|1-6|3|Solitary|H (6'+ tall, 16'+ long)|Nil|Nil|13|Nil|420|Neutral|6|Any land|1d2/1d2/2d4
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Tanystropheus|Carnivore|Rare|6+6|Non- (0)|Nil|Average (10)|6, Sw 18|1|1|Solitary|G (30-40' long)|Surprise|Nil|13|Nil|650|Neutral|5|Swamp|1d8+4
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Teratosaurus|Carnivore|Uncommon|10|Non- (0)|Nil|Steady (11)|18|1-3|3|Solitary|H (20' long, 9' tall)|Nil|Nil|11|Nil|1,400|Neutral|5|Any land|1d3/1d3/3d6
['2158']|dinosau3|Advanced Dungeons & Dragons 2nd Edition|Dinosaur III|Dinosaur III|Trachodon|Herbivore|Common|12|Non- (0)|Nil|Steady (11)|12|2-12|1|Herd|G (30'+ long)|Nil|Nil|9|Nil|2,000|Neutral|5|Any land|1d4
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Anchisaurus|Herbivore|Common|2|Non- (0)|Nil|Steady (11)|12|2-20|1|Herd|M (7' long)|Nil|Climbing|16|Nil|2,000|Nil|7|Any land|1-4
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Brachiosaurus|Herbivore|Uncommon|36|Non- (0)|Nil|Steady (12)|6|1-6|1|Solitary|G (75' long)|See below|Nil|5|Nil|28,000|Nil|5|Any swamp|5-20
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Camarasaurus|Herbivore|Common|20|Non- (O)|Nil|Average (10)|6|2-8|1|Herd|G (50' long)|See below|Nil|5|Nil|10,000|Nil|6|Anyswamp |3-12
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Camptosaurus|Herbivore|Common|1-3|Non- (0)|Nil|Average (9)|9 (stampede 18)|2-16|0|Herd|H (20' long)|Stampede|Nil|1-2 HD: 19<br>3 HD: 17|Nil|15-65|Nil|7|Any land|0
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Cetiosaurus|Herbivore|Uncommon|24|Non-(0)|Nil|Steady (12)|6|1-4|1|Solitary|G (60' long)|Nil|Nil|5|Nil|14,000|Nil|6|Any swamp|3-18
['2104']|dinosau4|Forgotten Realms|Dinosaur IV|Dinosaur IV|Dacentrurus|Herbivore|Uncommon|10|Non- (0)|Nil|Steady (12)|9|2-8|1|Herd|H (15' long)|Nil|See below|11|Nil|1,400|Nil|3/6|Any land|2-16
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Dilophosaurus|Carnivore|Rare|8+2|Non- (0)|Nil|Average (10)|18 ( +1 jump)|1-3|3|Solitary, pack|H (20' long)|Nil|Nil|13|Nil|1,400|Nil|5|Any land|2-12/2-12/1-6
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Dinichthys|Carnivore|Common|10|Non- (0)|Nil|Steady (11)|21|1-4|1|Solitary|H (25' + long)|Swallow|Nil|11|Nil|4,000|Nil|7|Any ocean|5-20
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Mamenchisaurus|Herbivore|Uncommon|18|Non- (0)|Nil|Steady (12)|6|1-6|1|Solitary|G (70' long)|See below|Nil|5|Nil|10,000|Nil|7|Any swamp|2-16
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Massospondylus|Herbivore|Uncommon|7|Non- (0)|Nil|Average (10)|15|4-16|1|Herd|H (18' + )|Nil|Nil|13|Nil|420|Nil|5|Any land|3-12
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Megalosaurus|Carnivore|Uncommon|12|Non- (0)|Nil|Steady (11)|12|1-2|3|Solitary|H (30' long)|Nil|Nil|9|Nil|2,000|Nil|5|Any land|1-3/1-3/3-18
['2104']|dinosau5|Forgotten Realms|Dinosaur V|Dinosaur V|Ornitholestes|Carnivore|Rare|2|Non- (0)|Nil|Average (10)|24|2-12|1|Pack|M (6½' tall)|Trample|See below|19|Nil|35|Nil|4|Any plain|2-8
['2104']|dinosau6|Forgotten Realms|Dinosaur VI|Dinosaur VI|Kentrosaurus|Herbivore|Uncommon|11|Non- (0)|Nil|Steady (12)|9|1-6|1|Solitary|H (16' long)|Nil|See below|9|Nil|2,000|Nil|2/6|Any land|4-16
['2104']|dinosau6|Forgotten Realms|Dinosaur VI|Dinosaur VI|Pentaceratops|Herbivore|Common|12|Non- (0)|Nil|Steady (12)|9|2-12|3|Herd|H (20' long)|Trample|See below|9|Nil|2,000|Nil|2/6|Any land|1-6/1-10/1-10
['2104']|dinosau6|Forgotten Realms|Dinosaur VI|Dinosaur VI|Podokesaurus|Carnivore|Uncommon|3+3|Non- (0)|Nil|Average (10)|3, Fl 15|3-18|1|Pack|L (10' long)|Nil|Nil|17|Nil|35|Nil|7|Any land|2-8
['2104']|dinosau6|Forgotten Realms|Dinosaur VI|Dinosaur VI|Pterosaurus|Carnivore|Rare|6+6|Non- (0)|Nil|Average (10)|3, Fl 12 (D)|1-8|1|Solitary|G (50' wingspan)|See below|Nil|13|Nil|420|Nil|5|Any|3-12
['2104']|dinosau6|Forgotten Realms|Dinosaur VI|Dinosaur VI|Styracosaurus|Herbivore|Common|10|Non- (0)|Nil|Steady (12)|6|2-8|1|Herd|H (18' long)|See below|See below|11|Nil|1,400|Nil|2/4|Any land|2-16
['Dragon270']|dirtwrai|Greyhawk|Dirtwraith|Dirtwraith|Dirtwraith|Carnivore|Rare (uncommon in the Abyss)|1-12|Semi- (2-4)|Nil|Fearless (20)|1|1|1|Solitary|See below|Animate plants, spores|Various immunities|Varies|Z|1 HD: 420<br>2 HD: 650<br>3 HD: 975<br>4 HD: 1,400<br>5 HD: 2,000<br>6+ HD: 3,000 + 1,000 per Hit Die over 6|Chaotic evil|9|Vesve Forest, the Abyss|1d4 to 12d4
['2166', '9491']|disencha|Forgotten Realms|Disenchanter|Disenchanter|Disenchanter|Magic|Very rare|5|Average (8-10)|Nil|Champion (15-16)|12|1-2|1|Solitary|L (5' tall at shoulder)|Drains magic|Can be hit only by magical weapons|15|Nil|650|Neutral|5|Any|Nil
['1050', '2105']|disir|Dragonlance|Disir|Disir|Disir|Omnivore|Very Rare|5|Highly (13-14)|Nil|Champion (15)|12|2d4|3|Tribal|M (6-7' tall)|Pain|Fire resistance|15|(B)|975|Lawful evil|3|Subterranean|2d4/2d4/2d6
